SKU,BRANCH,STOCK
LYBEFO010004025,004,0.00
LYBEFO010004025,006,0.00
LYBEFO010004025,007,2.00
LYBESU010002004,001,0.00
LYBESU010002004,003,0.00
LYBESU010002004,004,0.00
LYBESU010002004,006,0.00
LYBESU010002004,007,0.00
LYBESU010002006,001,0.00
LYBESU010002006,003,0.00
LYBESU010002006,004,0.00
LYBESU010002006,006,0.00
LYBESU010002006,007,1.00
LYBESU010002009,001,0.00
LYBESU010002009,003,0.00
LYBESU010002009,004,0.00
LYBESU010002009,006,0.00
LYBESU010002010,001,0.00
LYBESU010002010,003,2.00
LYBESU010002010,004,0.00
LYBESU010002010,007,1.00
LYBESU010002011,001,0.00
LYBESU010002011,003,0.00
LYBESU010002011,004,0.00
LYBESU010002011,007,1.00
LYBESU010002012,001,0.00
LYBESU010002012,003,0.00
LYBESU010002012,004,0.00
LYBESU010002012,006,0.00
LYBESU010002012,007,0.00
LYBESU010002013,001,0.00
LYBESU010002013,003,0.00
LYBESU010002013,004,0.00
LYBESU010002013,006,0.00
LYBESU010002013,007,0.00
LYBESU010002017,001,0.00
LYBESU010002018,001,0.00
LYBESU010002018,003,0.00
LYBESU010002018,004,0.00
LYBESU010002018,007,1.00
LYBESU010002019,001,-1.00
LYBESU010002019,003,0.00
LYBESU010002019,004,0.00
LYBESU010002019,007,1.00
LYBESU010002020,001,1.00
LYBESU010002020,003,0.00
LYBESU010002020,004,4.00
LYBESU010002020,006,0.00
LYBESU010002020,007,1.00
LYBESU010002021,001,0.00
LYBESU010002021,003,0.00
LYBESU010002021,004,2.00
LYBESU010002021,006,0.00
LYBESU010002021,007,2.00
LYBESU010002023,001,0.00
LYBESU010002023,003,0.00
LYBESU010002023,004,1.00
LYBESU010002023,006,0.00
LYBESU010002023,007,2.00
LYBESU010002025,001,0.00
LYBESU010002025,003,0.00
LYBESU010002025,004,0.00
LYBESU010002025,007,1.00
M0U1901SS21002,003,0.00
M0U1901SS21002,004,0.00
M0U1901SS21002,006,0.00
M0U1901SS21003,001,0.00
M0U1901SS21003,003,0.00
M0U1901SS21003,004,0.00
M0U1901SS21003,006,0.00
M0U1901SS21003,007,0.00
M0U1901SS21004,001,0.00
M0U1901SS21004,003,1.00
M0U1901SS21004,004,0.00
M0U1901SS21004,006,1.00
M0U1901SS21004,007,0.00
M0U1901SS21005,001,0.00
M0U1901SS21005,003,1.00
M0U1901SS21005,004,0.00
M0U1901SS21005,006,0.00
M0U1901SS21005,007,0.00
M0U1901SS21006,001,0.00
M0U1901SS21006,003,0.00
M0U1901SS21006,004,0.00
M0U1901SS21006,006,0.00
M0U1901SS21006,007,0.00
M0U1901SS21007,001,0.00
M0U1901SS21007,003,0.00
M0U1901SS21007,004,0.00
M0U1901SS21007,006,0.00
M0U1901SS21007,007,0.00
M0U1901SS21008,001,0.00
M0U1901SS21008,003,1.00
M0U1901SS21008,006,0.00
M0U1901SS21008,007,0.00
M0U1901SS21009,001,0.00
M0U1901SS21009,003,0.00
M0U1901SS21009,007,0.00
M0U1901SS21011,003,0.00
M0U1901SS21011,006,0.00
M0U1901SS21012,001,0.00
M0U1901SS21012,003,1.00
M0U1901SS21012,004,0.00
M0U1901SS21012,006,0.00
M0U1901SS21012,007,0.00
M0U1901SS21013,001,2.00
M0U1901SS21013,003,1.00
M0U1901SS21013,004,0.00
M0U1901SS21013,006,1.00
M0U1901SS21013,007,0.00
M0U1901SS21014,001,1.00
M0U1901SS21014,003,0.00
M0U1901SS21014,004,0.00
M0U1901SS21014,006,0.00
M0U1901SS21014,007,0.00
M0U1901SS21015,001,0.00
M0U1901SS21015,003,1.00
M0U1901SS21015,004,0.00
M0U1901SS21015,006,0.00
M0U1901SS21015,007,0.00
M0U1901SS21016,001,0.00
M0U1901SS21016,003,1.00
M0U1901SS21016,004,0.00
M0U1901SS21016,006,0.00
M0U1901SS21016,007,0.00
M0U1901SS21017,001,1.00
M0U1901SS21017,003,0.00
M0U1901SS21017,006,0.00
M0U1901SS21017,007,0.00
MA0202280002010,003,0.00
MA0702280002001,003,0.00
MA0702280002001,004,0.00
MA0702280002001,006,0.00
MA0702280002002,003,1.00
MA0702280002002,006,0.00
MA0702280002006,003,0.00
MA0702280002006,004,0.00
MA0702280002006,006,0.00
MA0702280003002,003,0.00
MA0702280003002,006,0.00
MA0702280003027,003,0.00
MA0702280003027,004,0.00
MA0702280003027,006,0.00
MA21B10002,004,0.00
MA21B10002,006,0.00
MA21B10003,004,0.00
MA21B10003,006,0.00
MA21B10004,004,0.00
MA21B10004,006,0.00
MA21B10005,004,0.00
MA21B10005,006,0.00
MA21B10006,004,0.00
MA21B10006,006,0.00
MA21EF11002,001,0.00
MA21EF11002,004,0.00
MA21EF11002,006,0.00
MA21EF11003,001,0.00
MA21EF11003,004,0.00
MA21EF11003,006,0.00
MA21EF11004,001,0.00
MA21EF11004,004,0.00
MA21EF11004,006,0.00
MA21EF11005,001,0.00
MA21EF11005,004,0.00
MA21EF11005,006,0.00
MA21EF11006,001,0.00
MA21EF11006,004,0.00
MA21EF11006,006,0.00
MA21EF11007,006,0.00
MA21EF11012,001,0.00
MA21EF11012,004,0.00
MA21EF11012,006,0.00
MA21EF11013,001,0.00
MA21EF11013,004,0.00
MA21EF11013,006,0.00
MA21EF11014,001,0.00
MA21EF11014,004,0.00
MA21EF11014,006,0.00
MA21EF11015,001,0.00
MA21EF11015,004,0.00
MA21EF11015,006,0.00
MA21EF11016,001,0.00
MA21EF11016,004,0.00
MA21EF11016,006,0.00
MA21EF11017,006,0.00
MA21EF11018,001,0.00
MA21EF11018,004,0.00
MA21EF11018,006,0.00
MA21EF11019,001,0.00
MA21EF11019,004,0.00
MA21EF11019,006,2.00
MA21EZ50002,006,0.00
MA21EZ50003,006,0.00
MA21EZ50004,006,0.00
MA21EZ50005,006,0.00
MA22EB301002,006,0.00
MA22EB301003,004,0.00
MA22EB301003,006,0.00
MA22EB301004,003,0.00
MA22EB301004,004,0.00
MA22EB301004,006,0.00
MA22EB301005,004,0.00
MA22EB301005,006,0.00
MA22EB301006,001,0.00
MA22EB301006,004,0.00
MA22EB301006,006,0.00
MA22EB301007,004,0.00
MA22EB301007,006,0.00
MA22EB301007,007,0.00
MA22EB301008,004,0.00
MA22EB301008,006,0.00
MA22EB301009,004,0.00
MA22EB301009,006,0.00
MA22EF11002,006,0.00
MA22EF11003,006,0.00
MA22EF11004,006,0.00
MA22EF11005,006,0.00
MA22EF11006,006,0.00
MA22EF11007,006,0.00
MA22EF11008,006,0.00
MA22EF11008,007,0.00
MA22EF11009,006,0.00
MA22EF11010,006,0.00
MA22EF11011,006,0.00
MA22EF11012,006,0.00
MA22EF11013,006,0.00
MA22EF11014,006,0.00
MA22EF11015,006,0.00
MA22EF11016,006,0.00
MA22EF11017,006,0.00
MA22EK300002,001,0.00
MA22EK300002,004,0.00
MA22EK300002,006,0.00
MA22EK300003,004,0.00
MA22EK300003,006,0.00
MA22EK300004,004,0.00
MA22EK300004,006,0.00
MA22EK300005,004,0.00
MA22EK300005,006,0.00
MA22EK300010,004,0.00
MA22EK300010,006,0.00
MA22EK300011,004,0.00
MA22EK300011,006,0.00
MA22EK300012,004,0.00
MA22EK300012,006,0.00
MA22EK300013,004,0.00
MA22EK300013,006,0.00
MA22EK340002,001,0.00
MA22EK340002,004,0.00
MA22EK340002,006,0.00
MA22EK340003,004,0.00
MA22EK340003,006,0.00
MA22EK340004,004,0.00
MA22EK340004,006,0.00
MA22EK340005,004,0.00
MA22EK340005,006,0.00
MA22EK340006,001,0.00
MA22EK340006,004,0.00
MA22EK340006,006,0.00
MA22EK340007,004,0.00
MA22EK340007,006,0.00
MA22EK340008,004,0.00
MA22EK340008,006,0.00
MA22EK340008,007,0.00
MA22EK340009,004,0.00
MA22EK340009,006,0.00
MA22EK340S22002,006,0.00
MA22EK340S22003,006,0.00
MA22EK340S22004,006,0.00
MA22EK340S22005,006,0.00
MA22EK340S22006,006,0.00
MA22EZ02002,004,0.00
MA22EZ02002,006,0.00
MA22EZ500002,001,0.00
MA22EZ500002,006,0.00
MA22EZ500003,001,0.00
MA22EZ500003,003,0.00
MA22EZ500003,006,0.00
MA22EZ500004,006,0.00
MA22EZ500004,007,0.00
MA22EZ500005,006,0.00
MA22EZ50002,004,0.00
MA22EZ50002,006,0.00
MA22EZ50003,004,0.00
MA22EZ50003,006,0.00
MA22EZ50004,004,0.00
MA22EZ50004,006,0.00
MA22EZ50005,004,0.00
MA22EZ50005,006,0.00
MADDENS22002,004,0.00
MADDENS22002,006,0.00
MADDENS22003,004,0.00
MADDENS22003,006,0.00
MADDENS22004,004,0.00
MADDENS22004,006,0.00
MADDENS22005,004,0.00
MADDENS22005,006,0.00
MADDENS22006,004,0.00
MADDENS22006,006,0.00
MADDENS22009,004,0.00
MADDENS22009,006,0.00
MADDENS22010,004,0.00
MADDENS22010,006,0.00
MADDENS22011,004,0.00
MADDENS22011,006,0.00
MADDENS22012,004,0.00
MADDENS22012,006,0.00
MADRID2046002,001,0.00
MADRID2046003,001,0.00
MADRID2046003,004,0.00
MADRID2046003,006,0.00
MADRID2046004,001,0.00
MADRID2046004,006,0.00
MADRID2046005,001,0.00
MADRID2046006,001,0.00
MADRID2046006,006,0.00
MADRID2046007,001,0.00
MADRID2046008,001,0.00
MADRID2046008,004,0.00
MADRID2046009,001,1.00
MADRID2046012,001,0.00
MADRID2046014,001,0.00
MADRID2046014,006,0.00
MADRID2046015,001,0.00
MADRID2046015,006,0.00
MADRID2046016,001,0.00
MADRID2046017,001,0.00
MADRID2046017,003,0.00
MADRID2046017,004,0.00
MADRID2046017,006,0.00
MADRID2046018,001,0.00
MADRID2046019,001,0.00
MADRID2046020,001,0.00
MADRID2046023,001,1.00
MADRID2400002,001,1.00
MADRID2400002,006,0.00
MADRID2400003,001,0.00
MADRID2400004,001,1.00
MADRID2400005,001,0.00
MADRID2400006,001,1.00
MADRID2400007,001,4.00
MADRID2400008,001,0.00
MADRID2400014,001,0.00
MADRID2400015,001,1.00
MADRID2400016,001,0.00
MADRID2400017,001,0.00
MADRID2400017,005,0.00
MADRID2400026,001,0.00
MADRID2400027,001,0.00
MADRID2400028,001,0.00
MADRID2400028,005,0.00
MADRID2400029,001,0.00
MADRID2400038,001,0.00
MADRID2400039,001,0.00
MADRID2400040,001,0.00
MADRID2400040,005,0.00
MADRID2400041,001,0.00
MADRID2601012,001,0.00
MADRID2601015,001,0.00
MADRID2601015,006,0.00
MADRID2601018,001,1.00
MADRID2601018,005,0.00
MADRID2601021,001,0.00
MADRID2601021,004,0.00
MADRID2601021,006,0.00
MADRID2601024,001,1.00
MADRID2601024,005,0.00
MADRID2601047,001,0.00
MADRID2601052,001,0.00
MADRID2601052,006,0.00
MADRID2601055,001,1.00
MADRID2601058,001,0.00
MADRID2601061,001,0.00
MADRID2601061,003,0.00
MADRID2601092,001,0.00
MADRID2601092,006,0.00
MADRID2601153,001,0.00
MADRID2601154,001,0.00
MADRID2601154,006,0.00
MADRID2601154,007,0.00
MADRID2601157,001,0.00
MADRID2601157,006,0.00
MADRID2601159,001,0.00
MADRID2601159,003,0.00
MADRID2601159,006,0.00
MADRID4150002,001,0.00
MADRID4150002,006,0.00
MADRID4150003,001,0.00
MADRID4150005,001,0.00
MADRID4150010,001,0.00
MADRID4150010,005,0.00
MADRID4150010,006,0.00
MADRID4150011,001,0.00
MADRID4150011,006,0.00
MADRID4150011,007,0.00
MADRID4150014,001,0.00
MADRID4150014,004,0.00
MADRID4150015,001,0.00
MADRID4150020,001,0.00
MADRID4150023,001,0.00
MADRID4762006,001,0.00
MADRID4762007,001,0.00
MADRID4762011,001,0.00
MADRID4762011,004,0.00
MADRID4762012,001,0.00
MADRID4762012,004,0.00
MADRID4762016,001,0.00
MADRID4762016,004,0.00
MADRID4811003,001,0.00
MADRID4811004,001,0.00
MADRID4811005,001,0.00
MADRID4811006,001,0.00
MADRID4811007,001,0.00
MADRID4811008,001,0.00
MADRID4811015,001,0.00
MADRID4811016,001,0.00
MADRID4811017,001,0.00
MADRID4811017,007,0.00
MADRID4811018,001,0.00
MADRID4811019,001,1.00
MADRID4811020,001,1.00
MADRID4811027,001,0.00
MADRID4811028,001,0.00
MADRID4811029,001,0.00
MADRID4811029,007,0.00
MADRID4811030,001,0.00
MADRID4811031,001,1.00
MADRID4811032,001,0.00
MADRID4811039,001,0.00
MADRID4811040,001,0.00
MADRID4811041,001,0.00
MADRID4811041,007,0.00
MADRID4811042,001,0.00
MADRID4811043,001,1.00
MADRID4811044,001,0.00
MADRID4811050,001,0.00
MADRID4811051,001,0.00
MADRID4811052,001,0.00
MADRID4811053,001,0.00
MADRID4811054,001,0.00
MADRID4811055,001,0.00
MADRID4811056,001,0.00
MADRID4811057,001,1.00
MADRID4811058,001,0.00
MADRID4913092,001,0.00
MADRID4913092,006,0.00
MADRID4913092,007,0.00
MADRID4913095,001,0.00
MADRID4913098,001,0.00
MADRID4913098,006,0.00
MADRID4913135,001,0.00
MADRID4913135,006,0.00
MADRID4913172,001,0.00
MADRID4913172,004,0.00
MADRID4913200,001,0.00
MADRID4913203,001,0.00
MADRID4913203,006,0.00
MADRID4913209,001,0.00
MADRID4913209,006,0.00
MADRID4913240,001,0.00
MADRID4913240,006,0.00
MADRID4913243,001,0.00
MADRID4913243,006,0.00
MADRID9620002,001,0.00
MADRID9620002,003,0.00
MADRID9620002,006,0.00
MADRID9620003,001,4.00
MADRID9620003,006,0.00
MADRID9620004,001,1.00
MADRID9620004,005,0.00
MADRID9620004,006,0.00
MADRID9620005,001,1.00
MADRID9620005,005,0.00
MADRID9620005,006,0.00
MADRID9620006,001,6.00
MADRID9620006,004,0.00
MADRID9620006,006,0.00
MADRID9620007,001,7.00
MADRID9620007,003,0.00
MADRID9620007,004,0.00
MADRID9620007,006,0.00
MADRID9620008,001,0.00
MADRID9620008,006,0.00
MADRID9620009,001,0.00
MADRID9620012,001,1.00
MADRID9620012,006,0.00
MADRID9620013,001,0.00
MADRID9620013,006,0.00
MADRID9620014,001,0.00
MADRID9620014,006,0.00
MADRID9620015,001,1.00
MADRID9620015,006,0.00
MADRID9620015,007,0.00
MADRID9620016,001,3.00
MADRID9620016,006,0.00
MADRID9620017,001,3.00
MADRID9620017,003,0.00
MADRID9620017,004,0.00
MADRID9620017,006,0.00
MADRID9620018,001,1.00
MADRID9620018,004,0.00
MADRID9620018,006,0.00
MADRID9620019,001,3.00
MADRID9620021,001,0.00
MADRID9620022,001,1.00
MADRID9620022,006,0.00
MADRID9620023,001,0.00
MADRID9620024,001,1.00
MADRID9620024,006,0.00
MADRID9620025,001,2.00
MADRID9620025,004,0.00
MADRID9620025,006,0.00
MADRID9620027,001,2.00
MADRID9620027,006,0.00
MADRID9620028,001,4.00
MADRID9620049,001,1.00
MADRID9620049,006,0.00
MADRID9620052,001,2.00
MADRID9620052,003,0.00
MADRID9620052,006,0.00
MADRID9620075,001,0.00
MADRID9620075,006,0.00
MADRID9620077,001,0.00
MADRID9620077,006,0.00
MADRID9620080,001,0.00
MADRID9620083,001,0.00
MADRID9620083,004,0.00
MADRID9620083,006,0.00
MADRID9620086,001,0.00
MADRID9620089,001,5.00
MADRID9620089,003,0.00
MADRID9620089,004,0.00
MADRID9620089,006,0.00
MADRID9620092,001,2.00
MADRID9620092,004,0.00
MADRID9620092,006,0.00
MADRID9620096,001,4.00
MADRID9620096,006,0.00
MADRID9620112,001,1.00
MADRID9620112,006,0.00
MADRID9620114,001,0.00
MADRID9620117,001,0.00
MADRID9620120,001,1.00
MADRID9620120,003,0.00
MADRID9620120,005,0.00
MADRID9620120,006,1.00
MADRID9620123,001,0.00
MADRID9620123,006,0.00
MADRID9620126,001,1.00
MADRID9620129,001,0.00
MADRID9620133,001,1.00
MADRID9620141,001,1.00
MADRID9620142,001,0.00
MADRID9620142,003,0.00
MADRID9620142,006,0.00
MADRID9620143,001,1.00
MADRID9620144,001,5.00
MADRID9620146,001,0.00
MADRID9620146,003,0.00
MAFWBR010002001,001,0.00
MAFWBR010002001,006,0.00
MAFWBR010002002,001,0.00
MAFWBR010002002,006,0.00
MAFWBRS30002003,001,0.00
MAFWBRS30002003,003,0.00
MAFWBRS30002003,004,0.00
MAFWBRS30002003,006,0.00
MAFWBRS30002004,001,0.00
MAFWBRS30002004,003,0.00
MAFWBRS30002004,004,0.00
MAFWBRS30002004,006,0.00
MAFWBRS30002006,001,0.00
MAFWBRS30002006,003,0.00
MAFWBRS30002006,004,0.00
MAFWBRS30002006,006,0.00
MAFWBTS20002006,001,0.00
MAFWBTS20002006,003,0.00
MAFWBTS20002006,004,0.00
MAFWBTS40002002,001,0.00
MAFWBTS40002002,003,0.00
MAFWBTS40002002,004,0.00
MAFWBTS40002002,006,0.00
MAFWBTS40002005,003,0.00
MAFWBTS40002005,004,0.00
MAFWBTS40002005,006,0.00
MAFWBTS40002013,001,0.00
MAFWBTS40002013,003,0.00
MAFWBTS40002013,006,0.00
MAFWBTS40002026,001,0.00
MAFWBTS40002026,003,0.00
MAFWBTS40002026,004,0.00
MAFWBTS40002026,006,0.00
MAFWBTS40002026,007,0.00
MAFWBTS40002027,001,0.00
MAFWBTS40002027,003,0.00
MAFWBTS40002027,004,0.00
MAFWBTS40002027,006,0.00
MAFWBTS40002029,001,0.00
MAFWBTS40002029,003,0.00
MAFWBTS40002029,004,0.00
MAFWBTS40002029,006,0.00
MAFWBTS40002030,001,0.00
MAFWBTS40002030,003,0.00
MAFWBTS40002030,004,0.00
MAFWBTS40002030,006,0.00
MAFWBTS40003001,001,0.00
MAFWBTS40003001,003,0.00
MAFWBTS40003001,004,0.00
MAFWBTS40003001,006,1.00
MAFWBTS40003004,001,0.00
MAFWBTS40003004,003,0.00
MAFWBTS40003004,004,0.00
MAFWBTS40003004,006,0.00
MAFWFLS20002016,001,0.00
MAFWFLS40002001,001,0.00
MAFWFLS40002001,003,0.00
MAFWFLS40002001,004,0.00
MAFWFLS40002002,003,0.00
MAFWFLS40002002,004,0.00
MAFWFLS40002002,006,0.00
MAFWFLS40002005,001,0.00
MAFWFLS40002005,003,0.00
MAFWFLS40002005,004,0.00
MAFWFLS40002006,001,0.00
MAFWFLS40002006,003,0.00
MAFWFLS40002006,004,0.00
MAFWFLS40002021,001,0.00
MAFWFLS40002027,001,0.00
MAFWFLS40002027,003,0.00
MAFWFLS40002027,004,0.00
MAFWFLS40002028,001,0.00
MAFWFLS40002028,003,0.00
MAFWFLS40002028,004,0.00
MAFWFLS40002028,006,1.00
MAFWFLS40002029,001,0.00
MAFWFLS40002029,003,0.00
MAFWFLS40002029,004,0.00
MAFWFLS40002029,006,1.00
MAFWFLS40002030,001,0.00
MAFWFLS40002030,003,0.00
MAFWFLS40002030,004,0.00
MAFWFLS40003006,001,0.00
MAFWFLS40003006,003,0.00
MAFWFLS40003006,004,0.00
MAFWFLS40003006,006,0.00
MAFWRUS10003001,001,0.00
MAFWRUS10003001,003,0.00
MAFWRUS10003001,004,0.00
MAFWRUS10003001,006,0.00
MAFWRUS10003003,003,0.00
MAFWRUS10003003,004,0.00
MAFWRUS10003003,006,0.00
MAFWRUS10003004,001,0.00
MAFWRUS10003004,003,0.00
MAFWRUS10003004,004,0.00
MAFWRUS10003004,006,0.00
MAFWRUS20002004,001,0.00
MAFWRUS20002004,003,0.00
MAFWRUS20002004,004,0.00
MAFWRUS20002004,006,2.00
MAFWRUS20002014,001,0.00
MAFWRUS20002014,003,0.00
MAFWRUS20002014,004,0.00
MAFWRUS20002014,006,0.00
MAFWRUS30004004,001,0.00
MAFWRUS30004004,003,0.00
MAFWRUS30004004,004,0.00
MAFWRUS30004004,006,0.00
MAFWRUS30004016,004,0.00
MAFWRUS30005024,003,0.00
MAFWRUS30005024,004,0.00
MAFWRUS30005024,006,0.00
MAFWRUS30005025,001,0.00
MAFWRUS30005025,003,0.00
MAFWRUS30005025,004,0.00
MAFWRUS30005025,006,0.00
MAFWRUS30005030,004,0.00
MAFWRUS30005030,006,0.00
MAFWRUS40002004,001,0.00
MAFWRUS40002004,003,0.00
MAFWRUS40002004,004,0.00
MAFWRUS40002004,006,0.00
MAFWRUS40002028,001,0.00
MAFWRUS40002028,003,0.00
MAFWRUS40002028,004,0.00
MAFWRUS40002028,006,0.00
MAFWTC010002019,001,0.00
MAFWTC010002019,003,0.00
MAFWTC010002019,004,0.00
MAFWTC010002019,006,0.00
MAFWTC010002024,001,0.00
MAFWTC010002024,003,0.00
MAFWTC010002024,004,0.00
MAFWTC010002024,006,0.00
MAFWTC010002026,001,0.00
MAFWTC010002026,003,0.00
MAFWTC010002026,004,0.00
MAFWTC010002026,006,0.00
MAFWTC010002027,001,0.00
MAFWTC010002027,004,0.00
MAFWTC010002027,006,0.00
MAFWTC010002028,001,0.00
MAFWTC010002028,003,0.00
MAFWTC010002028,004,0.00
MAFWTC010002028,006,0.00
MAFWTCS30002001,001,0.00
MAFWTCS30002001,003,0.00
MAFWTCS30002001,004,0.00
MAFWTCS30002001,006,0.00
MAFWTCS30002005,001,0.00
MAFWTCS30002005,003,0.00
MAFWTCS30002005,004,0.00
MAFWTCS30002006,001,0.00
MAFWTCS30002006,003,0.00
MAFWTCS30002006,004,0.00
MAFWTCS30002006,006,0.00
MAFWTCS40002002,001,0.00
MAFWTCS40002002,003,1.00
MAFWTCS40002002,004,0.00
MAFWTCS40002002,006,0.00
MAFWTCS40002005,001,0.00
MAFWTCS40002005,003,0.00
MAFWTCS40002005,004,0.00
MAFWTCS40002005,006,0.00
MAFWTCS40002006,001,0.00
MAFWTCS40002006,003,0.00
MAFWTCS40002006,004,0.00
MAFWTCS40002006,006,0.00
MAFWTCS40002006,007,0.00
MAFWTCS40003001,001,0.00
MAFWTCS40003001,003,0.00
MAFWTCS40003001,004,0.00
MAFWTCS40003006,001,0.00
MAFWTCS40003006,003,0.00
MAFWTCS40003006,004,0.00
MAFWTCS40003006,006,0.00
MAMABAL002,006,0.00
MANOLO-KN002,003,0.00
MANOLO-KN002,006,0.00
MANOLO-KN003,003,0.00
MANOLO-KN003,004,0.00
MANOLO-KN003,006,0.00
MANOLO-KN004,003,0.00
MANOLO-KN004,004,0.00
MANOLO-KN004,006,0.00
MANOLO-KN005,003,0.00
MANOLO-KN005,006,0.00
MANOLO-KN006,003,0.00
MANOLO-KN006,006,0.00
MANOLO-KN006,007,0.00
MANOLO-KN007,003,0.00
MARYLAND002,001,0.00
MARYLAND002,003,0.00
MARYLAND002,004,0.00
MARYLAND003,001,0.00
MARYLAND003,003,1.00
MARYLAND003,004,0.00
MARYLAND003,006,0.00
MARYLAND003,007,1.00
MARYLAND004,001,0.00
MARYLAND004,003,0.00
MARYLAND004,004,0.00
MARYLAND004,006,0.00
MARYLAND004,007,0.00
MARYLAND005,001,0.00
MARYLAND005,003,2.00
MARYLAND005,004,0.00
MARYLAND005,006,0.00
MARYLAND005,007,1.00
MARYLAND006,003,0.00
MARYLAND006,004,0.00
MARYLAND006,007,0.00
MARYLAND007,001,0.00
MARYLAND007,003,0.00
MARYLAND007,004,0.00
MARYLAND008,001,0.00
MARYLAND008,003,0.00
MARYLAND008,004,0.00
MARYLAND008,006,1.00
MARYLAND009,001,0.00
MARYLAND009,003,0.00
MARYLAND009,004,0.00
MARYLAND009,006,0.00
MARYLAND009,007,1.00
MARYLAND010,001,0.00
MARYLAND010,003,0.00
MARYLAND010,004,0.00
MARYLAND010,006,0.00
MARYLAND010,007,1.00
MARYLAND011,001,0.00
MARYLAND011,003,0.00
MARYLAND011,004,0.00
MARYLAND011,006,0.00
MARYLAND011,007,0.00
MARYLAND012,003,0.00
MARYLAND012,007,1.00
MARYLAND013,001,1.00
MARYLAND013,003,0.00
MARYLAND013,004,0.00
MASON002,003,0.00
MASON002,006,0.00
MASON003,003,0.00
MASON003,004,0.00
MASON003,006,0.00
MASON004,003,0.00
MASON004,004,0.00
MASON004,006,0.00
MASON005,003,0.00
MASON005,004,0.00
MASON005,006,0.00
MASON006,003,0.00
MASON006,004,0.00
MASON006,006,0.00
MASON008,003,0.00
MASON008,004,0.00
MASON008,006,0.00
MASON009,003,0.00
MASON009,004,0.00
MASON009,006,0.00
MASON010,003,0.00
MASON010,004,0.00
MASON010,006,0.00
MASON011,003,0.00
MASON011,004,0.00
MASON011,006,0.00
MASON012,003,0.00
MASON012,004,0.00
MASON012,006,0.00
MASON014,004,0.00
MASON014,006,0.00
MASON015,003,1.00
MASON015,004,0.00
MASON015,006,0.00
MASON016,003,0.00
MASON016,004,0.00
MASON016,006,0.00
MASON017,003,0.00
MASON017,004,0.00
MASON017,006,0.00
MASON018,003,0.00
MASON018,004,0.00
MASON018,006,0.00
MBCD21430002,001,0.00
MBCD21430002,003,0.00
MBCD21430002,004,1.00
MBCD21430003,001,0.00
MBCD21430003,003,0.00
MBCD21430003,004,0.00
MBCD21430003,007,1.00
MBCD21430004,001,1.00
MBCD21430004,003,0.00
MBCD21430004,004,0.00
MBCD21430004,006,0.00
MBCD21430004,007,1.00
MBCD21430005,001,0.00
MBCD21430005,003,0.00
MBCD21430005,004,0.00
MBCD21430005,006,0.00
MBCD21430005,007,0.00
MBCD21430006,001,0.00
MBCD21430006,003,1.00
MBCD21430006,004,0.00
MBCD21430006,006,0.00
MBCD21430006,007,1.00
MBCD21430007,001,0.00
MBCD21430007,003,0.00
MBCD21430007,004,0.00
MBCD21430007,007,0.00
MBCD21430008,001,0.00
MBCD21430008,003,0.00
MBCD21430008,004,0.00
MBCD21430009,001,1.00
MBCD21430009,003,1.00
MBCD21430009,004,0.00
MBCD21430009,007,1.00
MBCD21430010,001,0.00
MBCD21430010,003,0.00
MBCD21430010,004,0.00
MBCD21430010,006,0.00
MBCD21430010,007,0.00
MBCD21430011,001,0.00
MBCD21430011,003,1.00
MBCD21430011,004,2.00
MBCD21430011,006,0.00
MBCD21430011,007,0.00
MBCD21430012,001,0.00
MBCD21430012,003,0.00
MBCD21430012,004,0.00
MBCD21430012,006,0.00
MBCD21430012,007,0.00
MBCD21430013,001,0.00
MBCD21430013,003,1.00
MBCD21430013,004,0.00
MBCD21430013,007,0.00
MBCD21430014,001,0.00
MBCD21430014,004,0.00
MBCD21430015,003,0.00
MBCD21430015,004,0.00
MBCD21430016,003,1.00
MBCD21430017,003,0.00
MBCD21430018,003,0.00
MBCD21430018,007,0.00
MBCD21430019,003,1.00
MBCD21430019,007,0.00
MBCD21430020,003,0.00
MBCD21430021,003,1.00
MBCD21430022,003,0.00
MBCD21430023,001,0.00
MBCD21430023,003,0.00
MBCD21430024,003,0.00
MBCD21430025,003,0.00
MBCD21571002,003,0.00
MBCD21571003,003,0.00
MBCD21571005,001,0.00
MBCD21571005,003,0.00
MBCD21571005,004,0.00
MBCD21571007,001,0.00
MBCD21571007,003,0.00
MBCD21571007,004,0.00
MBCD21571007,006,0.00
MBCD21571009,001,2.00
MBCD21571009,003,0.00
MBCD21571009,004,0.00
MBCD21571011,001,0.00
MBCD21571011,003,0.00
MBCD21571011,004,0.00
MBCD21571012,003,0.00
MBCD21571013,001,0.00
MBCD21571013,004,0.00
MBCD21571014,003,0.00
MBCD21571015,003,0.00
MBCD21571017,003,0.00
MBCD21571019,003,0.00
MBCD21571021,003,0.00
MBCD21571023,003,0.00
MBCD21571024,003,0.00
MBCD21571025,003,0.00
MBCD21571025,004,0.00
MBCD21879002,003,0.00
MBCD21879004,003,0.00
MBCD21879006,001,0.00
MBCD21879006,003,0.00
MBCD21879006,004,0.00
MBCD21879008,001,0.00
MBCD21879008,003,0.00
MBCD21879008,004,-1.00
MBCD21879008,006,0.00
MBCD21879010,001,0.00
MBCD21879010,003,0.00
MBCD21879010,004,2.00
MBCD21879012,001,0.00
MBCD21879012,003,0.00
MBCD21879012,004,0.00
MBCD21879012,006,0.00
